path,collection,route,title,description,subtitle,category,pubDate,draft,ai_generated,reviewed,tier,words,last_commit,dirty,parse_error
vault/techniques/split-screen.mdx,vault,/vault/techniques/split-screen/,Split-Screen,"Split-screen gives each player their own view of one display. Reviewers traced it from Spy vs Spy and Pitstop II on the C64 through Lotus on the Amiga and Super Mario Kart to the four-way splits of Mario Kart 64 and GoldenEye, naming the cost each time: less to see, and slower with four.",Sharing the view,techniques,,,True,False,,918,2026-09-02,,
vault/techniques/sprite-animation.mdx,vault,/vault/techniques/sprite-animation/,Sprite Animation,Frame-by-frame sprite animation creates the illusion of movement by cycling through carefully designed images at controlled intervals.,Bringing pixels to life,techniques,,,True,False,,758,2026-09-02,,
vault/techniques/sprite-crunching.mdx,vault,/vault/techniques/sprite-crunching/,Sprite crunching,"A cycle-exact C64 trick that corrupts the VIC-II's internal sprite counter to make sprites shorter than the hardware allows — documented byte by byte by Crossbow of Crest, who got them down to 17 lines and left the record open.",Shrinking a sprite by abusing a VIC-II glitch,techniques,,,True,False,,371,2026-09-02,,
vault/techniques/sprite-flicker.mdx,vault,/vault/techniques/sprite-flicker/,Sprite Flicker,"Sprite flicker rapidly alternated which sprites displayed each frame, allowing games to show more objects than hardware supported at the cost of visible flickering.",Exceeding hardware limits,techniques,,,True,False,,570,2026-09-02,,
vault/techniques/sprite-multiplexing.mdx,vault,/vault/techniques/sprite-multiplexing/,Sprite Multiplexing,"By repositioning hardware sprites mid-frame as the raster beam passes, programmers displayed far more objects than the hardware officially supported.",More sprites than hardware allows,techniques,,,True,False,,783,2026-09-02,,
vault/techniques/sprite-scaling.mdx,vault,/vault/techniques/sprite-scaling/,Sprite Scaling,"Sprite scaling created the illusion of 3D depth by drawing sprites at different sizes based on distance, enabling racing games, shooters, and flight simulators on 2D hardware.",Pseudo-3D depth,techniques,,,True,False,,1248,2026-09-02,,
vault/techniques/sprite-stretching.mdx,vault,/vault/techniques/sprite-stretching/,Sprite stretching,"Holding the C64's sprite graphics pointer still for a raster line so the same row of sprite data is drawn again, stretching a sprite to any height. The forgiving half of a pair whose other half needs cycle-exact timing.",Telling the VIC-II to read the same line twice,techniques,,,True,False,,231,2026-09-02,,
vault/techniques/sprites.mdx,vault,/vault/techniques/sprites/,Sprites,"Sprites are hardware-supported graphical objects that move independently of the background, fundamental to 2D game graphics across platforms.",Hardware-accelerated game objects,techniques,,,True,False,,861,2026-09-02,,
vault/techniques/stable-raster.mdx,vault,/vault/techniques/stable-raster/,Stable Raster,"The double-IRQ technique that achieves cycle-exact synchronisation with the VIC-II raster beam, enabling perfect mid-screen effects on the Commodore 64.",Cycle-exact timing,techniques,,,True,False,,559,2026-09-02,,
vault/techniques/state-machine.mdx,vault,/vault/techniques/state-machine/,State Machines,"State machines bring order to complex game logic—managing title screens, gameplay, pauses, and game-overs through clear transitions and isolated behaviour.",Organising game logic cleanly,techniques,,,True,False,,599,2026-09-02,,
vault/techniques/stealth-mechanics.mdx,vault,/vault/techniques/stealth-mechanics/,Stealth Mechanics,"Stealth mechanics make the enemy something to avoid. The 1981-2002 sources here follow the idea from Castle Wolfenstein's patrols and Nazi uniform, through Metal Gear Solid's alert states, to Thief's light gem and the disguises of Hitman.",Unseen and unheard,techniques,,,True,False,,1340,2026-09-02,,
vault/techniques/super-fx-chip.mdx,vault,/vault/techniques/super-fx-chip/,Super FX Chip,"Argonaut's Graphic Support Unit for Super NES cartridges: a 10.74 MHz RISC-style processor sharing the game pak's ROM and RAM, plotting pixels into PPU character format so that Star Fox (1993) could draw polygons. The Super FX 2 ran at 21.477 MHz.",Cartridge silicon,techniques,,,True,False,,1553,2026-09-02,,
vault/techniques/tank-controls.mdx,vault,/vault/techniques/tank-controls/,Tank Controls,"Tank controls steer a character by turning on the spot and walking the way it faces, whatever the camera does. The 1993-2012 sources here cover the fixed cameras of Alone in the Dark, the slow retreats of Resident Evil, the side-step Resident Evil 4 refused, and the late arrival of the name.",Character-relative movement,techniques,,,True,False,,1153,2026-09-02,,
vault/techniques/tech-tech.mdx,vault,/vault/techniques/tech-tech/,Tech-tech,"The C64 effect where a logo ripples horizontally, each raster line offset along a sine. Documented by Pasi 'Albert' Ojala, and later rebuilt on FLI by Compyx/Focus after a 25-year gap.",Making a logo wave a line at a time,techniques,,,True,False,,327,2026-09-02,,
vault/techniques/texture-mapping.mdx,vault,/vault/techniques/texture-mapping/,Texture Mapping,"Texture mapping wraps a flat picture onto a polygon. Named on the PC for Strike Commander in 1991, it defined Doom and Ridge Racer, gave the PlayStation its warping textures, and came built into the Nintendo 64 with mip-mapping.",Images on polygons,techniques,,,True,False,,1238,2026-09-02,,
vault/techniques/tile-collision.mdx,vault,/vault/techniques/tile-collision/,Tile-Based Collision,"By checking which tiles a character overlaps rather than testing every object, tile collision provides fast, memory-efficient collision detection for platform games.",Efficient collision detection for platformers,techniques,,,True,False,,443,2026-09-02,,
vault/techniques/tile-graphics.mdx,vault,/vault/techniques/tile-graphics/,Tile-Based Graphics,"Tile-based graphics build screens from small reusable images, enabling memory-efficient game worlds on limited hardware.",Building worlds from small pieces,techniques,,,True,False,,639,2026-09-02,,
vault/techniques/tile-maps.mdx,vault,/vault/techniques/tile-maps/,Tile Maps,"Tile maps constructed game worlds from small reusable graphic blocks, enabling large levels within tight memory constraints while simplifying collision detection and level design.",Building worlds from blocks,techniques,,,True,False,,803,2026-09-02,,
vault/techniques/trainers.mdx,vault,/vault/techniques/trainers/,Trainers,"A trainer is a set of cheats patched into a game — infinite lives, energy, time — offered from a menu before it starts. Crackers added them to releases (Retro Gamer, 2005; a Medway Boys cracker's recollection of 1986-90); Datel sold a ""TRAINER MODE"" on the Action Replay (1992); Silkworm's own cheat used the word (1989).",+5 and counting,techniques,,,True,False,,666,2026-09-02,,
vault/techniques/turn-based-combat.mdx,vault,/vault/techniques/turn-based-combat/,Turn-Based Combat,"Combat resolved in rounds after the player commits every character's action. Described for Wizardry in 1982 (""Encounters are fought in turns""), sold with Dragon Warrior in 1989, and named ""turn-based"" by the British press in 1994-95 to say what Secret of Mana and Super Mario RPG were not.",Strategic pacing,techniques,,,True,False,,859,2026-09-02,,
vault/techniques/twister.mdx,vault,/vault/techniques/twister/,Twister,"The rotating-column effect and its relatives - x-rotators, waving carpets - built on the C64 by running FLI on every second line, which buys back 63 cycles to spend on the effect itself.",Rotating a shape by rebuilding it from pre-drawn line fragments,techniques,,,True,False,,333,2026-09-02,,
vault/techniques/udg.mdx,vault,/vault/techniques/udg/,User Defined Graphics (UDGs),"Twenty-one programmer-supplied 8×8 patterns, codes 144 to 164, that the Spectrum's print routine treats as ordinary letters: the manual's route from BASIC into pixel graphics.",Custom 8×8 character glyphs on the Sinclair ZX Spectrum,techniques,,,True,False,,716,2026-09-02,,
vault/techniques/unit-pathfinding.mdx,vault,/vault/techniques/unit-pathfinding/,Unit Pathfinding,"How a game moves a unit from A to B on its own. Wargames were finding the cheapest route across terrain by 1983, Paradroid ran its robots on hand-keyed patrol routes, and by the late 1990s the 'pathfinding problem' was the standing complaint against real-time strategy.",Navigation intelligence,techniques,,,True,False,,1162,2026-09-02,,
vault/techniques/variables-memory.mdx,vault,/vault/techniques/variables-memory/,Variables and Memory,How variables work internally and memory management for BASIC programs,BASIC memory management,techniques,,,True,False,,1436,2026-09-02,,
vault/techniques/vector-graphics.mdx,vault,/vault/techniques/vector-graphics/,Vector Graphics,"A vector monitor draws lines by steering the beam, not by scanning pixels. Cinematronics' Space Wars brought it to arcades in 1978, Atari's Quadrascan games made it famous, Sega's Space Fury added colour, and the Vectrex took it home.",Lines of light,techniques,,,True,False,,703,2026-09-02,,
vault/techniques/vsp.mdx,vault,/vault/techniques/vsp/,VSP,"A C64 trick that shifts the whole screen horizontally by deliberately delaying the VIC-II's DMA. It has at least four names, none of them agreed, and it can crash real hardware.","Variable Screen Positioning, or HSP, or DMA delay, or Wanker",techniques,,,True,False,,302,2026-09-02,,
vault/techniques/vsync.mdx,vault,/vault/techniques/vsync/,VSync,"VSync synchronised game updates with the monitor's vertical refresh, preventing screen tearing and providing consistent timing for game logic.",Synchronising with the display,techniques,,,True,False,,718,2026-09-02,,
vault/techniques/y-depth-sorting.mdx,vault,/vault/techniques/y-depth-sorting/,Y-Depth Sorting,"The technique of sorting sprites by their Y position to create correct depth ordering in top-down and isometric games, essential for beat 'em ups and action RPGs.",Sprite ordering by position,techniques,,,True,False,,772,2026-08-27,,
vault/techniques/z-machine.mdx,vault,/vault/techniques/z-machine/,Z-Machine,"The virtual computer Infocom's text adventures ran on: a game compiled once, an interpreter per machine. Lebling described it in BYTE in 1980 with four interpreters; Infocom advertised twenty formats by 1984.",The portable text adventure engine,techniques,,,True,False,,930,2026-09-02,,
vault/techniques/z80-instruction-set.mdx,vault,/vault/techniques/z80-instruction-set/,Z80 Instruction Set Reference,"Reference for the most common Z80 assembly instructions with T-states, bytes, and flag effects, as Zilog's Z80 CPU User Manual gives them.",Selected CPU instruction reference,techniques,,,True,False,,2588,2026-09-02,,
vault/techniques/zx-spectrum-hardware-ports.mdx,vault,/vault/techniques/zx-spectrum-hardware-ports/,ZX Spectrum hardware ports,"The Spectrum's I/O port map: port $FE for keyboard, border, beeper, and tape on every model; port $1F for the Kempston joystick; ports $7FFD and $1FFD for 128K and +2A/+3 memory paging; ports $FFFD and $BFFD for the AY-3-8912 sound chip on the 128K models; the +3's disk and printer ports. Bit assignments as the Sinclair and Amstrad manuals and Chris Smith's ULA book give them.","Talking to the ULA, the AY chip, and the joystick — one port at a time",techniques,,,True,False,,1899,2026-09-02,,
